transaction_id,estate,phase,block,unit,floor,saleable_area_sqft,price_hkd,price_per_sqft_hkd_reference_only,sale_date,source_url,notes
175,city_one_shatin,2,16,G,13,327,5620000,17187,2018-04-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
176,city_one_shatin,2,16,C,14,327,5500000,16820,2021-01-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
177,city_one_shatin,2,16,D,14,327,4420000,13517,2026-02-13,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
178,city_one_shatin,2,16,E,14,451,5800000,12860,2025-11-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
179,city_one_shatin,2,16,F,14,451,6100000,13525,2024-12-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
180,city_one_shatin,2,16,H,15,327,4468000,13664,2025-11-19,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
181,city_one_shatin,2,16,E,16,451,4830000,10710,2025-03-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
182,city_one_shatin,2,16,B,17,451,5500000,12195,2025-11-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
183,city_one_shatin,2,16,D,17,327,6000000,18349,2019-11-21,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
184,city_one_shatin,2,16,G,17,327,5850000,17890,2020-02-05,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
185,city_one_shatin,2,16,E,18,451,6400000,14191,2023-01-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
186,city_one_shatin,2,16,C,19,327,4250000,12997,2024-10-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
187,city_one_shatin,2,16,E,19,451,3000000,6652,2019-05-22,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
188,city_one_shatin,2,16,G,19,327,4480000,13700,2025-10-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
189,city_one_shatin,2,16,B,20,451,5538000,12279,2024-06-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
190,city_one_shatin,2,16,C,20,327,5280000,16147,2019-11-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
191,city_one_shatin,2,16,D,20,327,4430000,13547,2024-01-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
192,city_one_shatin,2,16,F,20,451,7200000,15965,2022-02-22,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
193,city_one_shatin,2,16,G,20,327,5300000,16208,2022-11-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
194,city_one_shatin,2,16,F,21,451,7200000,15965,2019-03-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
195,city_one_shatin,2,16,A,22,451,6780000,15033,2023-09-04,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
196,city_one_shatin,2,16,C,22,327,4250000,12997,2024-09-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
197,city_one_shatin,2,16,C,23,327,4350000,13303,2024-06-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
198,city_one_shatin,2,16,C,24,327,5950000,18196,2021-07-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
199,city_one_shatin,2,16,H,24,327,5200000,15902,2023-07-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
200,city_one_shatin,2,16,A,25,451,7680000,17029,2018-05-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
201,city_one_shatin,2,16,C,25,327,4800000,14679,2023-11-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
202,city_one_shatin,2,16,E,25,451,7370000,16341,2021-01-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
203,city_one_shatin,2,16,G,25,327,5300000,16208,2025-03-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
204,city_one_shatin,2,16,C,26,327,5400000,16514,2023-03-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
205,city_one_shatin,2,16,D,26,327,5860000,17920,2020-08-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
206,city_one_shatin,2,16,E,26,451,5750000,12749,2024-03-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
207,city_one_shatin,2,16,H,26,327,5700000,17431,2020-11-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
208,city_one_shatin,2,16,B,27,451,7600000,16851,2020-09-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
209,city_one_shatin,2,16,C,27,327,6000000,18349,2019-07-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
210,city_one_shatin,2,16,F,27,451,6080000,13481,2024-07-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
211,city_one_shatin,2,16,C,28,327,4180000,12783,2025-04-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
212,city_one_shatin,2,16,F,28,451,6000000,13304,2025-08-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
213,city_one_shatin,2,16,G,28,327,6360000,19450,2019-11-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
214,city_one_shatin,2,16,B,29,451,5750000,12749,2024-12-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
215,city_one_shatin,2,16,D,29,327,5268000,16110,2018-12-06,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
216,city_one_shatin,2,16,A,30,451,7980000,17694,2020-11-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
217,city_one_shatin,2,16,B,30,451,8180000,18137,2022-02-22,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
218,city_one_shatin,2,16,G,30,327,5920000,18104,2021-06-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
219,city_one_shatin,2,16,H,30,327,6010000,18379,2020-12-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-2/blockno-16,
220,city_one_shatin,3,29,A,1,451,2000000,4435,2018-06-05,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
221,city_one_shatin,3,29,B,1,451,5000000,11086,2024-03-18,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
222,city_one_shatin,3,29,C,1,327,5618000,17180,2021-07-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
223,city_one_shatin,3,29,A,2,451,5968000,13233,2023-02-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
224,city_one_shatin,3,29,B,2,451,6668000,14785,2021-10-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
225,city_one_shatin,3,29,D,2,327,3980000,12171,2025-11-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
226,city_one_shatin,3,29,E,2,451,6210000,13769,2022-08-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
227,city_one_shatin,3,29,G,2,327,4750000,14526,2022-11-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
228,city_one_shatin,3,29,D,3,327,4720000,14434,2018-01-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
229,city_one_shatin,3,29,A,4,451,6800000,15078,2019-06-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
230,city_one_shatin,3,29,B,4,451,6280000,13925,2023-03-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
231,city_one_shatin,3,29,D,4,327,5500000,16820,2020-09-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
232,city_one_shatin,3,29,D,5,327,5900000,18043,2021-09-21,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
233,city_one_shatin,3,29,E,5,451,7080000,15698,2020-05-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
234,city_one_shatin,3,29,F,5,451,7250000,16075,2020-09-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
235,city_one_shatin,3,29,G,6,327,6080000,18593,2021-10-26,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
236,city_one_shatin,3,29,B,7,451,5830000,12927,2023-09-04,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
237,city_one_shatin,3,29,G,8,327,4198000,12838,2024-10-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
238,city_one_shatin,3,29,B,9,451,7820000,17339,2018-08-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
239,city_one_shatin,3,29,C,9,327,4190000,12813,2025-07-31,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
240,city_one_shatin,3,29,F,9,451,7280000,16142,2020-10-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
241,city_one_shatin,3,29,G,9,327,5800000,17737,2021-06-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
242,city_one_shatin,3,29,A,10,451,6680000,14812,2022-10-05,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
243,city_one_shatin,3,29,G,10,327,5600000,17125,2021-04-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
244,city_one_shatin,3,29,B,11,451,6000000,13304,2024-04-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
245,city_one_shatin,3,29,C,11,327,6080000,18593,2021-06-18,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
246,city_one_shatin,3,29,D,11,327,5150000,15749,2022-12-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
247,city_one_shatin,3,29,C,13,327,5380000,16453,2023-03-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
248,city_one_shatin,3,29,D,13,327,3750000,11468,2024-09-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
249,city_one_shatin,3,29,G,13,327,4200000,12844,2024-01-29,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
250,city_one_shatin,3,29,H,14,327,4200000,12844,2024-02-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
251,city_one_shatin,3,29,D,16,327,4980000,15229,2022-11-18,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
252,city_one_shatin,3,29,D,17,327,5680000,17370,2020-07-13,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
253,city_one_shatin,3,29,C,19,327,5210000,15933,2021-11-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
254,city_one_shatin,3,29,F,19,451,5000000,11086,2025-04-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
255,city_one_shatin,3,29,H,19,327,5550000,16972,2019-03-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
256,city_one_shatin,3,29,A,20,451,6430000,14257,2022-10-19,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
257,city_one_shatin,3,29,B,20,451,4800000,10643,2026-03-06,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
258,city_one_shatin,3,29,B,22,451,7780000,17251,2021-09-06,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
259,city_one_shatin,3,29,C,22,327,5300000,16208,2019-10-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
260,city_one_shatin,3,29,F,22,451,7700000,17073,2021-05-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
261,city_one_shatin,3,29,F,23,451,7100000,15743,2020-08-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
262,city_one_shatin,3,29,B,24,451,7620000,16896,2018-05-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
263,city_one_shatin,3,29,F,24,451,6700000,14856,2022-10-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
264,city_one_shatin,3,29,H,24,327,5000000,15291,2018-08-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
265,city_one_shatin,3,29,A,25,451,7550000,16741,2020-12-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
266,city_one_shatin,3,29,C,26,327,5220000,15963,2023-03-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
267,city_one_shatin,3,29,A,27,451,6230000,13814,2025-11-04,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
268,city_one_shatin,3,29,H,27,327,5580000,17064,2019-10-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
269,city_one_shatin,3,29,A,28,451,5700000,12639,2024-09-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
270,city_one_shatin,3,29,H,28,327,6280000,19205,2022-02-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
271,city_one_shatin,3,29,A,29,451,8050000,17849,2020-06-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
272,city_one_shatin,3,29,D,29,327,5700000,17431,2018-04-18,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
273,city_one_shatin,3,29,E,29,451,7850000,17406,2021-06-18,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
274,city_one_shatin,3,29,H,29,327,5750000,17584,2020-03-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-29,
275,city_one_shatin,3,30,E,1,451,6630000,14701,2020-10-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
276,city_one_shatin,3,30,C,2,327,3973000,12150,2024-08-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
277,city_one_shatin,3,30,C,3,327,5360000,16391,2018-03-05,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
278,city_one_shatin,3,30,D,3,327,3700000,11315,2025-04-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
279,city_one_shatin,3,30,E,4,451,6750000,14967,2021-01-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
280,city_one_shatin,3,30,G,4,327,5650000,17278,2020-05-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
281,city_one_shatin,3,30,B,5,451,6550000,14523,2023-05-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
282,city_one_shatin,3,30,D,5,327,4880000,14924,2018-01-04,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
283,city_one_shatin,3,30,E,5,451,6600000,14634,2019-09-13,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
284,city_one_shatin,3,30,G,5,327,4600000,14067,2018-05-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
285,city_one_shatin,3,30,H,5,327,5200000,15902,2022-04-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
286,city_one_shatin,3,30,A,6,451,6930000,15366,2022-04-29,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
287,city_one_shatin,3,30,B,6,451,5325000,11807,2025-02-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
288,city_one_shatin,3,30,D,6,327,5000000,15291,2025-09-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
289,city_one_shatin,3,30,F,7,451,3250000,7206,2021-11-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
290,city_one_shatin,3,30,G,7,327,5300000,16208,2021-04-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
291,city_one_shatin,3,30,H,7,327,4100000,12538,2023-11-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
292,city_one_shatin,3,30,C,9,327,4200000,12844,2025-10-31,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
293,city_one_shatin,3,30,E,9,451,6000000,13304,2019-02-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
294,city_one_shatin,3,30,F,9,451,5400000,11973,2023-03-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
295,city_one_shatin,3,30,H,9,327,3980000,12171,2025-06-19,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
296,city_one_shatin,3,30,A,11,451,5880000,13038,2023-10-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
297,city_one_shatin,3,30,D,12,327,5500000,16820,2020-10-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
298,city_one_shatin,3,30,E,12,451,986000,2186,2022-11-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
299,city_one_shatin,3,30,A,13,451,5900000,13082,2023-09-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
300,city_one_shatin,3,30,F,13,451,7280000,16142,2020-11-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
301,city_one_shatin,3,30,H,13,327,4260000,13028,2023-11-21,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
302,city_one_shatin,3,30,C,14,327,4920000,15046,2026-06-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
303,city_one_shatin,3,30,G,14,327,5780000,17676,2020-07-29,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
304,city_one_shatin,3,30,A,15,451,2980000,6608,2024-07-18,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
305,city_one_shatin,3,30,B,15,451,7280000,16142,2020-04-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-3/blockno-30,
