transaction_id,phase,block,unit,floor,saleable_area_sqft,price_hkd,price_per_sqft_hkd_reference_only,sale_date,source_url,notes
396,4,37,C,11,304,5700000,18750,2020-12-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
397,4,37,D,11,304,4180000,13750,2023-11-29,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
398,4,37,E,11,284,5100000,17958,2020-09-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
399,4,37,F,11,284,3820000,13451,2025-10-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
400,4,37,H,11,304,5380000,17697,2020-05-06,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
401,4,37,A,10,284,3800000,13380,2025-05-30,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
402,4,37,C,10,304,5500000,18092,2021-11-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
403,4,37,F,10,284,5250000,18486,2022-06-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
404,4,37,G,10,304,5590000,18388,2020-03-18,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
405,4,37,B,9,284,4450000,15669,2022-11-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
406,4,37,G,9,304,4460000,14671,2026-06-29,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
407,4,37,G,8,304,5330000,17533,2021-07-06,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
408,4,37,A,7,284,5300000,18662,2020-08-04,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
409,4,37,B,7,284,4940000,17394,2019-02-26,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
410,4,37,E,7,284,3930000,13838,2025-12-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
411,4,37,F,7,284,5250000,18486,2022-07-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
412,4,37,G,7,304,4080000,13421,2022-12-05,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
413,4,37,A,6,284,4500000,15845,2023-09-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
414,4,37,E,6,284,4300000,15141,2023-02-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
415,4,37,F,6,284,6000000,21127,2018-10-26,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
416,4,37,G,6,304,4500000,14803,2022-10-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
417,4,37,E,5,284,5250000,18486,2020-05-18,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
418,4,37,G,5,304,5280000,17368,2018-07-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
419,4,37,F,4,284,4100000,14437,2024-04-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
420,4,37,A,3,284,4260000,15000,2019-02-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
421,4,37,E,3,284,4990000,17570,2020-05-18,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
422,4,37,F,3,284,5168000,18197,2018-02-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
423,4,37,G,3,304,4700000,15461,2019-05-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
424,4,37,H,3,304,5300000,17434,2020-06-30,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-37,
425,4,38,B,32,284,5700000,20070,2021-04-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
426,4,38,E,32,284,2700000,9507,2019-03-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
427,4,38,F,32,284,4310000,15176,2026-03-19,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
428,4,38,G,32,304,5999000,19734,2021-11-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
429,4,38,B,31,284,5600000,19718,2021-06-22,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
430,4,38,D,31,304,5100000,16776,2018-03-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
431,4,38,C,30,304,5500000,18092,2020-12-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
432,4,38,F,30,284,5500000,19366,2020-12-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
433,4,38,H,30,304,5700000,18750,2020-10-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
434,4,38,B,29,284,3800000,13380,2019-11-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
435,4,38,D,29,304,3800000,12500,2025-07-31,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
436,4,38,E,29,284,5200000,18310,2021-12-22,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
437,4,38,H,29,304,5580000,18355,2022-04-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
438,4,38,A,28,284,5500000,19366,2021-02-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
439,4,38,F,28,284,5340000,18803,2019-10-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
440,4,38,G,28,304,5800000,19079,2018-06-19,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
441,4,38,A,27,284,5000000,17606,2023-03-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
442,4,38,B,27,284,5380000,18944,2021-03-29,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
443,4,38,E,27,284,4300000,15141,2024-05-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
444,4,38,G,27,304,5730000,18849,2021-08-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
445,4,38,E,26,284,4450000,15669,2023-09-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
446,4,38,H,26,304,5850000,19243,2018-08-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
447,4,38,B,24,284,5200000,18310,2019-11-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
448,4,38,E,24,284,5220000,18380,2022-04-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
449,4,38,H,24,304,5280000,17368,2022-04-29,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
450,4,38,D,23,304,5850000,19243,2020-06-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
451,4,38,E,23,284,5350000,18838,2020-02-21,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
452,4,38,F,23,284,4790000,16866,2019-03-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
453,4,38,H,23,304,5930000,19507,2019-07-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
454,4,38,G,22,304,5450000,17928,2020-04-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
455,4,38,H,22,304,4000000,13158,2025-02-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
456,4,38,D,21,304,5120000,16842,2020-03-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
457,4,38,B,20,284,4150000,14613,2022-11-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
458,4,38,F,20,284,3990000,14049,2026-05-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
459,4,38,G,20,304,4700000,15461,2026-05-29,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
460,4,38,D,19,304,4450000,14638,2024-04-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
461,4,38,F,19,284,5380000,18944,2020-05-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
462,4,38,G,19,304,5600000,18421,2022-06-06,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
463,4,38,H,19,304,5090000,16743,2019-03-26,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
464,4,38,D,18,304,5180000,17039,2022-03-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
465,4,38,B,17,284,3880000,13662,2025-08-29,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
466,4,38,D,17,304,5550000,18257,2019-12-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
467,4,38,H,17,304,4050000,13322,2024-01-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
468,4,38,B,16,284,5500000,19366,2020-10-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
469,4,38,E,16,284,5000000,17606,2021-10-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
470,4,38,G,16,304,3500000,11513,2025-02-05,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
471,4,38,H,16,304,5380000,17697,2022-02-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
472,4,38,A,15,284,4130000,14542,2025-07-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
473,4,38,B,15,284,4600000,16197,2026-04-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
474,4,38,G,15,304,5468000,17987,2018-11-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
475,4,38,H,15,304,4880000,16053,2023-03-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
476,4,38,A,14,284,4880000,17183,2023-03-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
477,4,38,D,14,304,5300000,17434,2020-04-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
478,4,38,F,14,284,5300000,18662,2021-02-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
479,4,38,A,13,284,4780000,16831,2023-03-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
480,4,38,B,13,284,5300000,18662,2019-03-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
481,4,38,E,12,284,5450000,19190,2021-06-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
482,4,38,F,12,284,4050000,14261,2025-10-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
483,4,38,G,12,304,5450000,17928,2020-05-06,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
484,4,38,B,11,284,4168000,14676,2023-11-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
485,4,38,A,10,284,5250000,18486,2019-11-29,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
486,4,38,F,10,284,5250000,18486,2020-02-19,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
487,4,38,H,10,304,5730000,18849,2021-10-22,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
488,4,38,C,9,304,5180000,17039,2022-07-26,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
489,4,38,D,9,304,4600000,15132,2018-01-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
490,4,38,F,9,284,5380000,18944,2021-03-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
491,4,38,G,9,304,5280000,17368,2018-05-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
492,4,38,C,8,304,4850000,15954,2021-02-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
493,4,38,E,8,284,5220000,18380,2022-04-29,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
494,4,38,C,7,304,5180000,17039,2020-11-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
495,4,38,D,7,304,3830000,12599,2025-07-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
496,4,38,F,7,284,5540000,19507,2021-08-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
497,4,38,F,6,284,5200000,18310,2022-03-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
498,4,38,H,6,304,4850000,15954,2022-09-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
499,4,38,C,5,304,5280000,17368,2021-03-30,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
500,4,38,D,5,304,5050000,16612,2020-10-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
501,4,38,F,4,284,5030000,17711,2020-09-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
502,4,38,G,4,304,4350000,14309,2022-09-29,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
503,4,38,B,3,284,4800000,16901,2023-05-18,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
504,4,38,D,3,304,5000000,16447,2021-05-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-4/blockno-38,
505,5,27,B,28,688,4800000,6977,2019-04-04,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
506,5,27,A,27,688,9600000,13953,2020-11-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
507,5,27,B,27,688,8880000,12907,2022-06-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
508,5,27,C,27,688,10280000,14942,2022-08-04,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
509,5,27,D,27,688,2500000,3634,2023-11-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
510,5,27,A,25,688,1525000,2217,2024-10-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
511,5,27,D,23,688,8100000,11773,2025-10-31,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
512,5,27,A,22,688,9980000,14506,2020-10-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
513,5,27,B,22,688,8900000,12936,2018-02-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
514,5,27,D,22,688,9700000,14099,2019-05-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
515,5,27,D,20,688,9888000,14372,2020-05-04,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
516,5,27,A,19,688,10280000,14942,2021-09-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
517,5,27,C,18,688,8200000,11919,2024-06-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
518,5,27,C,17,688,8000000,11628,2025-05-13,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
519,5,27,D,16,688,8750000,12718,2026-07-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
520,5,27,B,13,688,6900000,10029,2024-08-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
521,5,27,C,13,688,7700000,11192,2024-05-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
522,5,27,A,10,688,7200000,10465,2024-10-22,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
523,5,27,C,9,688,9980000,14506,2021-10-26,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
524,5,27,B,8,688,6700000,9738,2025-10-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
525,5,27,A,7,688,6920000,10058,2025-03-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
526,5,27,C,6,688,7000000,10174,2024-04-30,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
527,5,27,C,4,688,6500000,9448,2024-02-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
528,5,27,D,3,688,8830000,12834,2022-09-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
529,5,27,C,2,688,6600000,9593,2025-06-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
530,5,27,A,1,688,7150000,10392,2026-06-05,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-27,
531,5,28,C,28,688,8280000,12035,2024-05-13,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
532,5,28,C,27,688,8650000,12573,2023-03-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
533,5,28,D,27,688,8700000,12645,2023-02-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
534,5,28,C,26,688,7530000,10945,2025-03-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
535,5,28,C,24,688,8080000,11744,2024-04-18,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
536,5,28,A,23,688,7790000,11323,2023-09-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
537,5,28,D,23,688,9168000,13326,2023-03-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
538,5,28,D,21,688,9920000,14419,2021-01-21,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
539,5,28,D,20,688,9938000,14445,2022-09-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
540,5,28,B,19,688,9980000,14506,2021-08-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
541,5,28,D,19,688,7800000,11337,2024-01-30,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
542,5,28,B,15,688,6980000,10145,2026-02-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
543,5,28,A,10,688,9680000,14070,2020-08-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
544,5,28,C,9,688,7720000,11221,2025-11-13,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
545,5,28,D,8,688,10000000,14535,2021-07-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
546,5,28,D,6,688,7730000,11235,2026-03-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
547,5,28,A,3,688,9068000,13180,2021-02-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-5/blockno-28,
548,6,24,C,30,326,5500000,16871,2022-04-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
549,6,24,D,30,326,5088000,15607,2024-10-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
550,6,24,F,30,447,8000000,17897,2021-05-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
551,6,24,B,28,447,6260000,14004,2022-11-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
552,6,24,G,28,326,5300000,16258,2018-02-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
553,6,24,A,27,447,7250000,16219,2023-07-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
554,6,24,C,27,326,5800000,17791,2018-04-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
555,6,24,H,27,326,6000000,18405,2018-10-31,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
556,6,24,B,26,447,6200000,13870,2023-01-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
557,6,24,D,26,326,4960000,15215,2026-07-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
558,6,24,E,26,447,6600000,14765,2026-02-06,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
559,6,24,H,26,326,6150000,18865,2021-05-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
560,6,24,A,25,447,5400000,12081,2025-02-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
561,6,24,B,22,447,7980000,17852,2021-05-06,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
562,6,24,C,22,326,5560000,17055,2018-03-19,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
563,6,24,B,19,447,6340000,14183,2022-10-13,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
564,6,24,D,19,326,4150000,12730,2024-10-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
565,6,24,E,19,447,7900000,17673,2018-06-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
566,6,24,G,19,326,4180000,12822,2024-09-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
567,6,24,H,18,326,4330000,13282,2024-12-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
568,6,24,C,17,326,5600000,17178,2020-07-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
569,6,24,E,17,447,5480000,12260,2024-11-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
570,6,24,F,17,447,7440000,16644,2022-04-21,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
571,6,24,D,16,326,4500000,13804,2024-02-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
572,6,24,A,15,447,5220000,11678,2025-03-31,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
573,6,24,B,15,447,7450000,16667,2018-05-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
574,6,24,B,14,447,7200000,16107,2020-12-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
575,6,24,C,14,326,4070000,12485,2025-06-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
576,6,24,D,14,326,5900000,18098,2022-01-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
577,6,24,G,14,326,4900000,15031,2026-06-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
578,6,24,A,13,447,5000000,11186,2025-11-13,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
579,6,24,C,13,326,4280000,13129,2024-03-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
580,6,24,D,13,326,5780000,17730,2020-11-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
581,6,24,E,13,447,7450000,16667,2021-01-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
582,6,24,B,12,447,6000000,13423,2018-04-26,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
583,6,24,C,12,326,4220000,12945,2024-09-05,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
584,6,24,E,12,447,6000000,13423,2026-06-04,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
585,6,24,B,11,447,6000000,13423,2019-01-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
586,6,24,D,11,326,5400000,16564,2019-12-06,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
587,6,24,A,10,447,5000000,11186,2023-04-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
588,6,24,B,10,447,6880000,15391,2018-10-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
589,6,24,C,10,326,5000000,15337,2019-02-18,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
590,6,24,C,9,326,5630000,17270,2021-05-31,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
591,6,24,F,9,447,5450000,12192,2025-02-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
592,6,24,B,8,447,7080000,15839,2018-10-22,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
593,6,24,D,8,326,5950000,18252,2018-10-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
594,6,24,H,8,326,4100000,12577,2024-01-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
